epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,777.363,0.28331,0.25168,0.95671,0.9748,0.93127,0.97807,0.91651,0.33119,0.27086,0.946,0.000218,0.000218,0.000218
92,785.371,0.25347,0.20015,0.92713,0.95472,0.94191,0.97835,0.91767,0.33424,0.27272,0.93997,0.0001982,0.0001982,0.0001982
93,793.389,0.246,0.19738,0.91357,0.95798,0.94007,0.98007,0.91946,0.32779,0.27438,0.94185,0.0001784,0.0001784,0.0001784
94,801.479,0.24908,0.20265,0.91226,0.96228,0.94845,0.98526,0.92848,0.32276,0.2667,0.94322,0.0001586,0.0001586,0.0001586
95,809.677,0.24887,0.18819,0.91885,0.96153,0.94471,0.9809,0.92445,0.32174,0.26268,0.93551,0.0001388,0.0001388,0.0001388
96,817.732,0.24133,0.18939,0.91211,0.96812,0.93921,0.97959,0.92207,0.33102,0.27411,0.93614,0.000119,0.000119,0.000119
97,826.038,0.23299,0.18505,0.90666,0.97182,0.94802,0.98185,0.92033,0.32712,0.27553,0.93652,9.92e-05,9.92e-05,9.92e-05
98,834.086,0.22843,0.18491,0.89154,0.97162,0.94129,0.98194,0.92553,0.32044,0.26864,0.93384,7.94e-05,7.94e-05,7.94e-05
99,842.138,0.22656,0.17717,0.90036,0.97515,0.94412,0.98294,0.9267,0.32306,0.2701,0.93308,5.96e-05,5.96e-05,5.96e-05
100,850.241,0.22807,0.17669,0.91282,0.96829,0.94431,0.98178,0.92354,0.32039,0.27008,0.93306,3.98e-05,3.98e-05,3.98e-05
