epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,622.202,0.46892,0.39251,1.02124,0.82776,0.80874,0.84745,0.64771,0.61461,0.55241,1.11138,0.000553027,0.000553027,0.000553027
83,629.739,0.45178,0.38279,1.01094,0.84333,0.75486,0.83943,0.64724,0.60555,0.52716,1.09517,0.000539275,0.000539275,0.000539275
84,637.23,0.45815,0.36844,1.01323,0.8301,0.77062,0.84194,0.63022,0.60754,0.52927,1.10932,0.000525522,0.000525522,0.000525522
85,644.665,0.45311,0.38058,1.01305,0.87698,0.77665,0.85545,0.66074,0.59969,0.52022,1.10249,0.000511769,0.000511769,0.000511769
86,652.138,0.44709,0.38155,1.00906,0.87461,0.76584,0.84774,0.64144,0.59117,0.50886,1.09872,0.000498016,0.000498016,0.000498016
87,659.526,0.44208,0.36919,1.00959,0.81636,0.75996,0.83047,0.64586,0.60235,0.55868,1.09802,0.000484263,0.000484263,0.000484263
88,666.991,0.44671,0.37064,1.00257,0.80359,0.77452,0.8418,0.63559,0.58916,0.5188,1.09244,0.000470511,0.000470511,0.000470511
89,674.478,0.44298,0.36429,1.00579,0.83139,0.78601,0.84343,0.64003,0.60005,0.52324,1.10359,0.000456758,0.000456758,0.000456758
90,681.855,0.4514,0.3691,1.01031,0.86646,0.74385,0.84335,0.63783,0.59562,0.53188,1.09728,0.000443005,0.000443005,0.000443005
91,689.624,0.44362,0.36788,1.00585,0.83017,0.73213,0.83136,0.63957,0.58962,0.53614,1.09234,0.000429253,0.000429253,0.000429253
92,697.263,0.4369,0.35431,1.00864,0.85688,0.74755,0.8368,0.63671,0.58113,0.52433,1.09151,0.0004155,0.0004155,0.0004155
93,704.65,0.43763,0.36741,1.00072,0.86629,0.7476,0.84209,0.64958,0.57362,0.51404,1.07436,0.000401747,0.000401747,0.000401747
94,712.09,0.44153,0.37585,1.00591,0.8492,0.765,0.84533,0.64292,0.59122,0.53841,1.10448,0.000387994,0.000387994,0.000387994
95,719.467,0.43063,0.35178,0.99645,0.84184,0.75573,0.84515,0.64812,0.5853,0.53689,1.08477,0.000374242,0.000374242,0.000374242
96,726.988,0.42292,0.3462,0.99438,0.82806,0.79135,0.84444,0.63652,0.58577,0.52155,1.09376,0.000360489,0.000360489,0.000360489
97,734.768,0.41785,0.34686,0.99554,0.87293,0.77827,0.83783,0.64116,0.59948,0.52477,1.10805,0.000346736,0.000346736,0.000346736
98,742.191,0.41973,0.33876,0.99855,0.87419,0.7848,0.84068,0.64936,0.59879,0.53022,1.10715,0.000332983,0.000332983,0.000332983
99,749.553,0.40764,0.33839,0.9862,0.81856,0.8229,0.85,0.64143,0.57854,0.5169,1.0849,0.000319231,0.000319231,0.000319231
100,757.207,0.40047,0.32923,0.99567,0.82754,0.80365,0.84423,0.64302,0.58593,0.51251,1.0895,0.000305478,0.000305478,0.000305478
101,765.043,0.42228,0.34842,0.99256,0.82051,0.8014,0.85036,0.66268,0.56971,0.49625,1.08064,0.000291725,0.000291725,0.000291725
102,772.994,0.40233,0.33492,0.99534,0.80754,0.8032,0.84602,0.64056,0.56894,0.51755,1.07165,0.000277972,0.000277972,0.000277972
103,780.832,0.41096,0.33492,0.9876,0.90081,0.74656,0.84166,0.65343,0.57511,0.50989,1.08339,0.00026422,0.00026422,0.00026422
104,788.557,0.40561,0.33862,0.98865,0.88169,0.73805,0.84532,0.6403,0.57291,0.50099,1.07814,0.000250467,0.000250467,0.000250467
105,796.023,0.39587,0.32992,0.98352,0.87359,0.75085,0.85205,0.65905,0.55263,0.48866,1.06626,0.000236714,0.000236714,0.000236714
